folder,name,count,edge,different colors,one color,transparent,inside,overlapping,dark color,open lid,issue
presorted,trial (1368).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1369).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (137).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1370).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1371).jpg,2,False,True,False,False,True,True,False,False,False
presorted,trial (1372).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1373).jpg,2,False,True,False,True,True,True,False,False,False
presorted,trial (1374).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1375).jpg,2,False,True,False,False,True,True,False,False,False
presorted,trial (1376).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1377).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1378).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1379).jpg,1,False,False,False,True,False,False,False,False,False
presorted,trial (138).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1380).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1381).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1382).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1383).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1384).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1385).jpg,1,False,False,False,True,False,False,False,False,False
presorted,trial (1386).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1387).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1388).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1389).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (139).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1390).jpg,2,False,True,False,True,True,True,False,False,False
presorted,trial (1391).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1392).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1393).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1394).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1395).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1396).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1397).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1398).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1399).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (14).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (140).jpg,1,False,False,False,True,False,False,False,False,False
presorted,trial (1400).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1401).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1402).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1403).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1404).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1405).jpg,1,False,False,False,True,False,False,False,False,False
presorted,trial (1406).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1407).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1408).jpg,2,False,True,False,True,True,True,False,False,False
presorted,trial (1409).jpg,3,False,True,False,True,True,True,False,False,False
presorted,trial (141).jpg,2,False,True,False,True,True,True,False,False,False
presorted,trial (1410).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1411).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1412).jpg,2,False,True,False,True,True,False,False,False,False
presorted,trial (1413).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1414).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1415).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1416).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1417).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1418).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1419).jpg,2,False,True,False,True,True,False,False,False,False
presorted,trial (142).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1420).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1421).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1422).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1423).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1424).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1425).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1426).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1427).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1428).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1429).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (143).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1430).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1431).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1432).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1433).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1434).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1435).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1436).jpg,2,False,True,False,False,False,True,False,False,False
presorted,trial (1437).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1438).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1439).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (144).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1440).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1441).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1442).jpg,2,False,True,False,True,True,False,False,False,False
presorted,trial (1443).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1444).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1445).jpg,3,False,True,False,True,True,True,False,False,False
presorted,trial (1446).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1447).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1448).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1449).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (145).jpg,2,False,True,False,False,False,True,False,False,False
presorted,trial (1450).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1451).jpg,1,False,False,False,True,False,False,False,False,False
presorted,trial (1452).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1453).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1454).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1455).jpg,1,False,False,False,True,False,False,False,False,False
presorted,trial (1456).jpg,1,False,False,False,True,False,False,False,False,False
presorted,trial (1457).jpg,2,False,True,False,True,True,False,False,False,False
presorted,trial (1458).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1459).jpg,1,False,False,False,True,False,False,False,False,False
presorted,trial (146).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1460).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1461).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1462).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1463).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1464).jpg,2,False,True,False,True,True,True,False,False,False
presorted,trial (1465).jpg,1,False,False,False,True,False,False,False,False,False
presorted,trial (1466).jpg,2,False,True,False,True,True,False,False,False,False
presorted,trial (1467).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1468).jpg,2,False,True,False,True,True,True,False,False,False
presorted,trial (1469).jpg,1,False,False,False,False,False,False,True,False,False
presorted,trial (147).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1470).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1471).jpg,1,False,False,False,False,False,False,True,False,False
presorted,trial (1472).jpg,3,False,True,False,True,True,True,False,False,False
presorted,trial (1473).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1474).jpg,1,False,False,False,False,False,False,True,False,False
presorted,trial (1475).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1476).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1477).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1478).jpg,2,False,True,False,True,False,True,False,False,False
presorted,trial (1479).jpg,2,False,True,False,True,True,False,False,False,False
presorted,trial (148).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1480).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1481).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1482).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1483).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1484).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1485).jpg,1,False,False,False,True,False,False,False,False,False
presorted,trial (1486).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1487).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1488).jpg,1,False,False,False,False,False,False,False,True,False
presorted,trial (1489).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (149).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1490).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1491).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1492).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1493).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1494).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1495).jpg,3,False,True,False,True,True,True,False,False,False
presorted,trial (1496).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1497).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1498).jpg,2,False,True,False,False,True,True,False,False,False
presorted,trial (1499).jpg,1,False,False,False,True,False,False,False,False,False
presorted,trial (15).jpg,1,False,False,False,False,False,False,True,False,False
presorted,trial (150).jpg,1,False,False,False,False,False,False,True,False,False
presorted,trial (1500).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1501).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1502).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1503).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1504).jpg,2,False,True,False,True,True,False,False,False,False
presorted,trial (1505).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1506).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1507).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1508).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1509).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (151).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1510).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1511).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1512).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1513).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1514).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1515).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1516).jpg,1,False,False,False,True,False,False,False,False,False
presorted,trial (1517).jpg,2,False,True,False,False,False,True,False,False,False
presorted,trial (1518).jpg,2,False,True,False,True,True,True,False,False,False
presorted,trial (1519).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (152).jpg,1,False,False,False,False,False,False,True,False,False
presorted,trial (1520).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1521).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1522).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1523).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1524).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1525).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1526).jpg,2,False,True,False,True,True,False,False,False,False
presorted,trial (1527).jpg,1,False,False,False,True,False,False,False,False,False
presorted,trial (1528).jpg,1,False,False,False,True,False,False,False,False,False
presorted,trial (1529).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (153).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1530).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1531).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1532).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1533).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1534).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1535).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1536).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1537).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1538).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1539).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (154).jpg,1,False,False,False,True,False,False,False,False,False
presorted,trial (1540).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1541).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1542).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1543).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1544).jpg,2,False,True,False,False,False,True,False,False,False
presorted,trial (1545).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1546).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1547).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1548).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1549).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (155).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1550).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1551).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1552).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1553).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1554).jpg,2,False,True,False,False,True,True,False,False,False
presorted,trial (1555).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1556).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1557).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1558).jpg,2,False,True,False,False,True,True,False,False,False
presorted,trial (1559).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (156).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1560).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1561).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1562).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1563).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1564).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1565).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1566).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1567).jpg,1,False,False,False,True,False,False,False,False,False
presorted,trial (1568).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1569).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (157).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1570).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1571).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1572).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1573).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1574).jpg,2,False,True,False,True,True,False,False,False,False
presorted,trial (1575).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1576).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1577).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1578).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1579).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (158).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1580).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1581).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1582).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1583).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1584).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1585).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1586).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1587).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1588).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1589).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (159).jpg,2,False,True,False,True,True,True,False,False,False
presorted,trial (1590).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1591).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1592).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1593).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1594).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1595).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1596).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1597).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1598).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1599).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (16).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (160).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1600).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1601).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1602).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1603).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1604).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1605).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1606).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1607).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1608).jpg,2,False,True,False,False,True,True,False,False,False
presorted,trial (1609).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (161).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1610).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1611).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1612).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1613).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1614).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1615).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1616).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1617).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1618).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1619).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (162).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1620).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1621).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1622).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1623).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1624).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1625).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1626).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1627).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1628).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1629).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (163).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1630).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1631).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1632).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1633).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1634).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1635).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1636).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1637).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1638).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1639).jpg,2,False,True,False,False,False,False,False,False,False
presorted,trial (164).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1640).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1641).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1642).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1643).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1644).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1645).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1646).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1647).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1648).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1649).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (165).jpg,2,False,True,False,True,True,True,False,False,False
presorted,trial (1650).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1651).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1652).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1653).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1654).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1655).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1656).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1657).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1658).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1659).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (166).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1660).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1661).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1662).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1663).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1664).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1665).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1666).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1667).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1668).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1669).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (167).jpg,2,False,False,True,False,False,False,False,False,False
presorted,trial (1670).jpg,1,False,False,False,True,False,False,False,False,False
presorted,trial (1671).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1672).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1673).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1674).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1675).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1676).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1677).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1678).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1679).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (168).jpg,1,False,False,False,True,False,False,False,False,False
presorted,trial (1680).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1681).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1682).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1683).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1684).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1685).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1686).jpg,1,False,False,False,True,False,False,False,False,False
presorted,trial (1687).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1688).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1689).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (169).jpg,1,False,False,False,True,False,False,False,False,False
presorted,trial (1690).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1691).jpg,2,False,True,False,False,False,True,False,False,False
presorted,trial (1692).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1693).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1694).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1695).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1696).jpg,2,False,True,False,False,False,False,False,False,False
presorted,trial (1697).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1698).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1699).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (17).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (170).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (1700).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1701).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1702).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (1703).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (171).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (172).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (173).jpg,1,False,False,False,True,False,False,False,False,False
presorted,trial (174).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (175).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (176).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (177).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (178).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (179).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (18).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (180).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (181).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (182).jpg,2,False,True,False,False,False,True,False,False,False
presorted,trial (183).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (184).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (185).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (186).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (187).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (188).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (189).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (19).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (190).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (191).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (192).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (193).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (194).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (195).jpg,0,False,False,False,False,False,False,False,False,False
presorted,trial (196).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (197).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (198).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (199).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (2).jpg,2,False,True,False,False,False,True,False,False,False
presorted,trial (20).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (200).jpg,1,False,False,False,False,False,False,True,False,False
presorted,trial (201).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (202).jpg,1,False,False,False,True,False,False,False,False,False
presorted,trial (203).jpg,1,False,False,False,False,False,False,False,False,False
presorted,trial (204).jpg,1,False,False,False,False,False,False,False,False,False
