,name,label,issue,edge
497,Anlerndaten (502).jpg,3.0,1.0,0.0
498,Anlerndaten (503).jpg,3.0,1.0,0.0
499,Anlerndaten (504).jpg,3.0,0.0,0.0
500,Anlerndaten (505).jpg,3.0,0.0,0.0
501,Anlerndaten (506).jpg,2.0,0.0,0.0
502,Anlerndaten (507).jpg,2.0,1.0,0.0
503,Anlerndaten (508).jpg,3.0,1.0,0.0
504,Anlerndaten (509).jpg,3.0,1.0,0.0
505,Anlerndaten (51).jpg,1.0,0.0,0.0
506,Anlerndaten (510).jpg,1.0,0.0,0.0
507,Anlerndaten (511).jpg,0.0,0.0,0.0
508,Anlerndaten (512).jpg,2.0,1.0,0.0
509,Anlerndaten (513).jpg,2.0,0.0,0.0
510,Anlerndaten (514).jpg,1.0,1.0,0.0
511,Anlerndaten (515).jpg,0.0,0.0,0.0
512,Anlerndaten (516).jpg,1.0,0.0,0.0
513,Anlerndaten (517).jpg,1.0,1.0,0.0
514,Anlerndaten (518).jpg,2.0,0.0,0.0
515,Anlerndaten (519).jpg,1.0,0.0,0.0
516,Anlerndaten (52).jpg,1.0,1.0,0.0
517,Anlerndaten (520).jpg,2.0,0.0,0.0
518,Anlerndaten (521).jpg,3.0,0.0,0.0
519,Anlerndaten (522).jpg,3.0,0.0,0.0
520,Anlerndaten (523).jpg,2.0,0.0,0.0
521,Anlerndaten (524).jpg,0.0,0.0,0.0
522,Anlerndaten (525).jpg,1.0,0.0,0.0
523,Anlerndaten (526).jpg,1.0,0.0,0.0
524,Anlerndaten (527).jpg,1.0,0.0,0.0
525,Anlerndaten (528).jpg,2.0,1.0,0.0
526,Anlerndaten (529).jpg,1.0,0.0,0.0
527,Anlerndaten (53).jpg,1.0,0.0,0.0
528,Anlerndaten (530).jpg,1.0,0.0,0.0
529,Anlerndaten (531).jpg,3.0,0.0,0.0
530,Anlerndaten (532).jpg,1.0,1.0,0.0
531,Anlerndaten (533).jpg,3.0,0.0,0.0
532,Anlerndaten (534).jpg,1.0,0.0,0.0
533,Anlerndaten (535).jpg,2.0,0.0,0.0
534,Anlerndaten (536).jpg,1.0,0.0,0.0
535,Anlerndaten (537).jpg,1.0,0.0,0.0
536,Anlerndaten (538).jpg,1.0,0.0,0.0
537,Anlerndaten (539).jpg,1.0,0.0,0.0
538,Anlerndaten (54).jpg,1.0,0.0,0.0
539,Anlerndaten (540).jpg,2.0,0.0,0.0
540,Anlerndaten (541).jpg,1.0,0.0,0.0
541,Anlerndaten (542).jpg,3.0,1.0,0.0
542,Anlerndaten (543).jpg,2.0,0.0,0.0
543,Anlerndaten (544).jpg,1.0,0.0,0.0
544,Anlerndaten (545).jpg,1.0,0.0,0.0
545,Anlerndaten (546).jpg,1.0,0.0,0.0
546,Anlerndaten (547).jpg,1.0,0.0,0.0
547,Anlerndaten (548).jpg,2.0,0.0,0.0
548,Anlerndaten (549).jpg,0.0,0.0,0.0
549,Anlerndaten (55).jpg,1.0,0.0,0.0
550,Anlerndaten (550).jpg,2.0,0.0,0.0
551,Anlerndaten (551).jpg,1.0,0.0,0.0
552,Anlerndaten (552).jpg,2.0,0.0,0.0
553,Anlerndaten (553).jpg,0.0,0.0,0.0
554,Anlerndaten (554).jpg,2.0,0.0,0.0
555,Anlerndaten (555).jpg,1.0,0.0,0.0
556,Anlerndaten (556).jpg,1.0,0.0,0.0
557,Anlerndaten (557).jpg,1.0,0.0,0.0
558,Anlerndaten (558).jpg,1.0,0.0,0.0
559,Anlerndaten (559).jpg,1.0,0.0,0.0
560,Anlerndaten (56).jpg,2.0,0.0,0.0
561,Anlerndaten (560).jpg,2.0,0.0,0.0
562,Anlerndaten (561).jpg,2.0,0.0,0.0
563,Anlerndaten (562).jpg,1.0,0.0,0.0
564,Anlerndaten (563).jpg,1.0,0.0,0.0
565,Anlerndaten (564).jpg,1.0,0.0,0.0
566,Anlerndaten (565).jpg,1.0,0.0,0.0
567,Anlerndaten (566).jpg,2.0,0.0,0.0
568,Anlerndaten (567).jpg,1.0,0.0,0.0
569,Anlerndaten (568).jpg,2.0,0.0,0.0
570,Anlerndaten (569).jpg,1.0,0.0,0.0
571,Anlerndaten (57).jpg,3.0,0.0,0.0
572,Anlerndaten (570).jpg,2.0,1.0,0.0
573,Anlerndaten (571).jpg,1.0,0.0,0.0
574,Anlerndaten (572).jpg,3.0,0.0,0.0
575,Anlerndaten (573).jpg,1.0,0.0,0.0
576,Anlerndaten (574).jpg,1.0,0.0,0.0
577,Anlerndaten (575).jpg,2.0,0.0,0.0
578,Anlerndaten (576).jpg,1.0,0.0,0.0
579,Anlerndaten (577).jpg,1.0,0.0,0.0
580,Anlerndaten (578).jpg,1.0,0.0,0.0
581,Anlerndaten (579).jpg,1.0,0.0,0.0
582,Anlerndaten (58).jpg,1.0,0.0,0.0
583,Anlerndaten (580).jpg,1.0,0.0,0.0
584,Anlerndaten (581).jpg,1.0,0.0,0.0
585,Anlerndaten (582).jpg,2.0,0.0,0.0
586,Anlerndaten (583).jpg,1.0,0.0,0.0
587,Anlerndaten (584).jpg,1.0,0.0,0.0
588,Anlerndaten (585).jpg,1.0,0.0,0.0
589,Anlerndaten (586).jpg,1.0,0.0,0.0
590,Anlerndaten (587).jpg,2.0,0.0,0.0
591,Anlerndaten (588).jpg,1.0,0.0,0.0
592,Anlerndaten (589).jpg,1.0,0.0,0.0
593,Anlerndaten (59).jpg,1.0,0.0,0.0
594,Anlerndaten (590).jpg,1.0,0.0,0.0
595,Anlerndaten (591).jpg,2.0,1.0,0.0
596,Anlerndaten (592).jpg,2.0,0.0,0.0
597,Anlerndaten (593).jpg,1.0,0.0,0.0
598,Anlerndaten (594).jpg,1.0,0.0,0.0
599,Anlerndaten (595).jpg,1.0,0.0,0.0
600,Anlerndaten (596).jpg,2.0,1.0,0.0
601,Anlerndaten (597).jpg,2.0,0.0,0.0
602,Anlerndaten (598).jpg,3.0,1.0,0.0
603,Anlerndaten (599).jpg,1.0,0.0,0.0
604,Anlerndaten (6).jpg,1.0,0.0,0.0
605,Anlerndaten (60).jpg,1.0,0.0,0.0
606,Anlerndaten (600).jpg,1.0,0.0,0.0
607,Anlerndaten (601).jpg,1.0,0.0,0.0
608,Anlerndaten (602).jpg,2.0,0.0,0.0
609,Anlerndaten (603).jpg,3.0,1.0,1.0
610,Anlerndaten (604).jpg,1.0,1.0,1.0
611,Anlerndaten (605).jpg,2.0,1.0,0.0
612,Anlerndaten (606).jpg,1.0,0.0,0.0
613,Anlerndaten (607).jpg,1.0,0.0,0.0
614,Anlerndaten (608).jpg,1.0,0.0,0.0
615,Anlerndaten (609).jpg,1.0,0.0,0.0
616,Anlerndaten (61).jpg,3.0,0.0,0.0
617,Anlerndaten (610).jpg,1.0,0.0,0.0
618,Anlerndaten (611).jpg,2.0,0.0,0.0
619,Anlerndaten (612).jpg,2.0,1.0,1.0
620,Anlerndaten (613).jpg,1.0,0.0,0.0
621,Anlerndaten (614).jpg,3.0,1.0,0.0
622,Anlerndaten (615).jpg,2.0,0.0,0.0
623,Anlerndaten (616).jpg,3.0,0.0,0.0
624,Anlerndaten (617).jpg,1.0,0.0,0.0
625,Anlerndaten (618).jpg,2.0,0.0,0.0
626,Anlerndaten (619).jpg,1.0,0.0,0.0
627,Anlerndaten (62).jpg,1.0,0.0,0.0
628,Anlerndaten (620).jpg,1.0,0.0,0.0
629,Anlerndaten (621).jpg,1.0,0.0,0.0
630,Anlerndaten (622).jpg,0.0,0.0,0.0
631,Anlerndaten (623).jpg,1.0,0.0,0.0
632,Anlerndaten (624).jpg,1.0,1.0,0.0
633,Anlerndaten (625).jpg,0.0,0.0,0.0
634,Anlerndaten (626).jpg,3.0,1.0,0.0
635,Anlerndaten (627).jpg,1.0,0.0,0.0
636,Anlerndaten (628).jpg,1.0,0.0,0.0
637,Anlerndaten (629).jpg,2.0,0.0,0.0
638,Anlerndaten (63).jpg,1.0,0.0,0.0
639,Anlerndaten (630).jpg,1.0,0.0,0.0
640,Anlerndaten (631).jpg,1.0,0.0,0.0
641,Anlerndaten (632).jpg,1.0,0.0,0.0
642,Anlerndaten (633).jpg,1.0,0.0,0.0
643,Anlerndaten (634).jpg,1.0,0.0,0.0
644,Anlerndaten (635).jpg,1.0,0.0,0.0
645,Anlerndaten (636).jpg,1.0,0.0,0.0
646,Anlerndaten (637).jpg,3.0,0.0,0.0
647,Anlerndaten (638).jpg,2.0,0.0,0.0
648,Anlerndaten (639).jpg,1.0,0.0,0.0
649,Anlerndaten (64).jpg,2.0,0.0,0.0
650,Anlerndaten (640).jpg,1.0,0.0,0.0
651,Anlerndaten (641).jpg,1.0,0.0,0.0
652,Anlerndaten (642).jpg,2.0,0.0,0.0
653,Anlerndaten (643).jpg,1.0,0.0,0.0
654,Anlerndaten (644).jpg,3.0,1.0,0.0
655,Anlerndaten (645).jpg,1.0,0.0,0.0
656,Anlerndaten (646).jpg,1.0,0.0,0.0
657,Anlerndaten (647).jpg,1.0,0.0,0.0
658,Anlerndaten (648).jpg,2.0,0.0,0.0
659,Anlerndaten (649).jpg,1.0,0.0,0.0
660,Anlerndaten (65).jpg,0.0,0.0,0.0
661,Anlerndaten (650).jpg,2.0,0.0,0.0
662,Anlerndaten (651).jpg,1.0,0.0,0.0
663,Anlerndaten (652).jpg,1.0,0.0,0.0
664,Anlerndaten (653).jpg,1.0,0.0,0.0
665,Anlerndaten (654).jpg,1.0,0.0,0.0
666,Anlerndaten (655).jpg,1.0,0.0,0.0
667,Anlerndaten (656).jpg,2.0,1.0,0.0
668,Anlerndaten (657).jpg,1.0,0.0,0.0
669,Anlerndaten (658).jpg,1.0,0.0,0.0
670,Anlerndaten (659).jpg,1.0,0.0,0.0
671,Anlerndaten (66).jpg,1.0,0.0,0.0
672,Anlerndaten (660).jpg,1.0,0.0,0.0
673,Anlerndaten (661).jpg,2.0,0.0,0.0
674,Anlerndaten (662).jpg,1.0,0.0,0.0
675,Anlerndaten (663).jpg,2.0,1.0,1.0
676,Anlerndaten (664).jpg,0.0,0.0,0.0
677,Anlerndaten (665).jpg,1.0,0.0,0.0
678,Anlerndaten (666).jpg,0.0,0.0,0.0
679,Anlerndaten (667).jpg,1.0,0.0,0.0
680,Anlerndaten (668).jpg,1.0,0.0,0.0
681,Anlerndaten (669).jpg,2.0,1.0,1.0
682,Anlerndaten (67).jpg,2.0,0.0,0.0
683,Anlerndaten (670).jpg,1.0,0.0,0.0
684,Anlerndaten (671).jpg,2.0,0.0,0.0
685,Anlerndaten (672).jpg,1.0,1.0,0.0
686,Anlerndaten (673).jpg,1.0,0.0,0.0
687,Anlerndaten (674).jpg,1.0,0.0,0.0
688,Anlerndaten (675).jpg,3.0,0.0,0.0
689,Anlerndaten (676).jpg,0.0,0.0,0.0
690,Anlerndaten (677).jpg,1.0,0.0,0.0
691,Anlerndaten (678).jpg,1.0,0.0,0.0
692,Anlerndaten (679).jpg,1.0,0.0,0.0
693,Anlerndaten (68).jpg,2.0,1.0,0.0
694,Anlerndaten (680).jpg,1.0,0.0,0.0
695,Anlerndaten (681).jpg,1.0,0.0,0.0
696,Anlerndaten (682).jpg,2.0,1.0,0.0
697,Anlerndaten (683).jpg,2.0,0.0,0.0
698,Anlerndaten (684).jpg,1.0,0.0,0.0
699,Anlerndaten (685).jpg,1.0,0.0,0.0
700,Anlerndaten (686).jpg,3.0,0.0,0.0
701,Anlerndaten (687).jpg,1.0,0.0,0.0
702,Anlerndaten (688).jpg,1.0,0.0,0.0
703,Anlerndaten (689).jpg,1.0,1.0,0.0
704,Anlerndaten (69).jpg,1.0,0.0,0.0
705,Anlerndaten (690).jpg,3.0,0.0,0.0
706,Anlerndaten (691).jpg,1.0,0.0,0.0
707,Anlerndaten (692).jpg,1.0,0.0,0.0
708,Anlerndaten (693).jpg,2.0,1.0,0.0
709,Anlerndaten (694).jpg,1.0,0.0,0.0
710,Anlerndaten (695).jpg,0.0,0.0,0.0
711,Anlerndaten (696).jpg,1.0,0.0,0.0
712,Anlerndaten (697).jpg,5.0,1.0,0.0
713,Anlerndaten (698).jpg,3.0,0.0,0.0
714,Anlerndaten (699).jpg,2.0,0.0,0.0
715,Anlerndaten (7).jpg,3.0,0.0,0.0
716,Anlerndaten (70).jpg,2.0,0.0,0.0
717,Anlerndaten (700).jpg,4.0,1.0,0.0
718,Anlerndaten (701).jpg,1.0,0.0,0.0
719,Anlerndaten (702).jpg,1.0,0.0,0.0
720,Anlerndaten (703).jpg,1.0,0.0,0.0
721,Anlerndaten (704).jpg,1.0,0.0,0.0
722,Anlerndaten (705).jpg,4.0,1.0,0.0
723,Anlerndaten (706).jpg,1.0,0.0,0.0
724,Anlerndaten (707).jpg,2.0,0.0,0.0
725,Anlerndaten (708).jpg,1.0,0.0,0.0
726,Anlerndaten (709).jpg,0.0,0.0,0.0
727,Anlerndaten (71).jpg,1.0,0.0,0.0
728,Anlerndaten (710).jpg,2.0,1.0,0.0
729,Anlerndaten (711).jpg,1.0,0.0,0.0
730,Anlerndaten (712).jpg,1.0,0.0,0.0
731,Anlerndaten (713).jpg,1.0,0.0,0.0
732,Anlerndaten (714).jpg,2.0,0.0,0.0
733,Anlerndaten (715).jpg,1.0,0.0,0.0
734,Anlerndaten (716).jpg,1.0,0.0,0.0
735,Anlerndaten (717).jpg,1.0,0.0,0.0
736,Anlerndaten (718).jpg,3.0,0.0,0.0
737,Anlerndaten (719).jpg,1.0,1.0,0.0
738,Anlerndaten (72).jpg,2.0,0.0,0.0
739,Anlerndaten (720).jpg,3.0,1.0,0.0
740,Anlerndaten (721).jpg,1.0,1.0,0.0
741,Anlerndaten (722).jpg,2.0,0.0,0.0
742,Anlerndaten (723).jpg,1.0,0.0,0.0
743,Anlerndaten (724).jpg,2.0,0.0,0.0
744,Anlerndaten (725).jpg,1.0,0.0,0.0
745,Anlerndaten (726).jpg,1.0,0.0,0.0
746,Anlerndaten (727).jpg,1.0,0.0,0.0
747,Anlerndaten (728).jpg,1.0,0.0,0.0
748,Anlerndaten (729).jpg,1.0,0.0,0.0
749,Anlerndaten (73).jpg,2.0,1.0,0.0
750,Anlerndaten (730).jpg,4.0,0.0,0.0
751,Anlerndaten (731).jpg,1.0,0.0,0.0
752,Anlerndaten (732).jpg,1.0,0.0,0.0
753,Anlerndaten (733).jpg,3.0,1.0,0.0
754,Anlerndaten (734).jpg,2.0,0.0,0.0
755,Anlerndaten (735).jpg,1.0,1.0,0.0
756,Anlerndaten (736).jpg,1.0,0.0,0.0
757,Anlerndaten (737).jpg,1.0,0.0,0.0
758,Anlerndaten (738).jpg,2.0,1.0,0.0
759,Anlerndaten (739).jpg,1.0,0.0,0.0
760,Anlerndaten (74).jpg,1.0,0.0,0.0
761,Anlerndaten (740).jpg,1.0,1.0,0.0
762,Anlerndaten (741).jpg,1.0,0.0,0.0
763,Anlerndaten (742).jpg,0.0,0.0,0.0
764,Anlerndaten (743).jpg,2.0,0.0,0.0
765,Anlerndaten (744).jpg,1.0,0.0,0.0
766,Anlerndaten (745).jpg,1.0,0.0,0.0
767,Anlerndaten (746).jpg,1.0,0.0,0.0
768,Anlerndaten (747).jpg,2.0,0.0,0.0
769,Anlerndaten (748).jpg,1.0,0.0,0.0
770,Anlerndaten (749).jpg,1.0,0.0,0.0
771,Anlerndaten (75).jpg,1.0,0.0,0.0
772,Anlerndaten (750).jpg,1.0,0.0,0.0
773,Anlerndaten (751).jpg,1.0,0.0,0.0
774,Anlerndaten (752).jpg,3.0,0.0,0.0
775,Anlerndaten (753).jpg,1.0,0.0,0.0
776,Anlerndaten (754).jpg,1.0,0.0,0.0
777,Anlerndaten (755).jpg,1.0,0.0,0.0
778,Anlerndaten (756).jpg,1.0,0.0,0.0
779,Anlerndaten (757).jpg,1.0,0.0,0.0
780,Anlerndaten (758).jpg,1.0,0.0,0.0
781,Anlerndaten (759).jpg,1.0,0.0,0.0
782,Anlerndaten (76).jpg,1.0,0.0,0.0
783,Anlerndaten (760).jpg,0.0,0.0,0.0
784,Anlerndaten (761).jpg,0.0,0.0,0.0
785,Anlerndaten (762).jpg,1.0,0.0,0.0
786,Anlerndaten (763).jpg,3.0,1.0,0.0
787,Anlerndaten (764).jpg,1.0,1.0,0.0
788,Anlerndaten (765).jpg,0.0,0.0,0.0
789,Anlerndaten (766).jpg,1.0,0.0,0.0
790,Anlerndaten (767).jpg,1.0,0.0,0.0
791,Anlerndaten (768).jpg,1.0,0.0,0.0
792,Anlerndaten (769).jpg,1.0,0.0,0.0
793,Anlerndaten (77).jpg,1.0,0.0,0.0
794,Anlerndaten (770).jpg,1.0,0.0,0.0
795,Anlerndaten (771).jpg,1.0,0.0,0.0
796,Anlerndaten (772).jpg,0.0,0.0,0.0
797,Anlerndaten (773).jpg,2.0,0.0,0.0
798,Anlerndaten (774).jpg,1.0,0.0,0.0
799,Anlerndaten (775).jpg,1.0,0.0,0.0
800,Anlerndaten (776).jpg,1.0,1.0,0.0
801,Anlerndaten (777).jpg,1.0,1.0,0.0
802,Anlerndaten (778).jpg,1.0,0.0,0.0
803,Anlerndaten (779).jpg,5.0,1.0,0.0
804,Anlerndaten (78).jpg,2.0,0.0,0.0
805,Anlerndaten (780).jpg,2.0,0.0,0.0
806,Anlerndaten (781).jpg,2.0,0.0,0.0
807,Anlerndaten (782).jpg,1.0,0.0,0.0
808,Anlerndaten (783).jpg,1.0,0.0,0.0
809,Anlerndaten (784).jpg,3.0,0.0,0.0
810,Anlerndaten (785).jpg,1.0,0.0,0.0
811,Anlerndaten (786).jpg,1.0,0.0,0.0
812,Anlerndaten (787).jpg,2.0,0.0,0.0
813,Anlerndaten (788).jpg,2.0,0.0,0.0
814,Anlerndaten (789).jpg,1.0,0.0,0.0
815,Anlerndaten (79).jpg,1.0,0.0,0.0
816,Anlerndaten (790).jpg,1.0,0.0,0.0
817,Anlerndaten (791).jpg,1.0,0.0,0.0
818,Anlerndaten (792).jpg,1.0,0.0,0.0
819,Anlerndaten (793).jpg,2.0,0.0,0.0
820,Anlerndaten (794).jpg,0.0,0.0,0.0
821,Anlerndaten (795).jpg,2.0,1.0,0.0
822,Anlerndaten (796).jpg,1.0,1.0,0.0
823,Anlerndaten (797).jpg,0.0,0.0,0.0
824,Anlerndaten (798).jpg,0.0,0.0,0.0
825,Anlerndaten (799).jpg,1.0,0.0,0.0
826,Anlerndaten (8).jpg,2.0,1.0,0.0
827,Anlerndaten (80).jpg,1.0,0.0,0.0
828,Anlerndaten (800).jpg,2.0,0.0,0.0
829,Anlerndaten (801).jpg,1.0,0.0,0.0
830,Anlerndaten (802).jpg,1.0,0.0,0.0
831,Anlerndaten (803).jpg,0.0,0.0,0.0
832,Anlerndaten (804).jpg,1.0,0.0,0.0
833,Anlerndaten (805).jpg,1.0,0.0,0.0
834,Anlerndaten (806).jpg,1.0,0.0,0.0
835,Anlerndaten (807).jpg,1.0,0.0,0.0
836,Anlerndaten (808).jpg,1.0,0.0,0.0
837,Anlerndaten (809).jpg,3.0,1.0,0.0
838,Anlerndaten (81).jpg,1.0,0.0,0.0
839,Anlerndaten (810).jpg,1.0,0.0,0.0
840,Anlerndaten (811).jpg,1.0,0.0,0.0
841,Anlerndaten (812).jpg,1.0,0.0,0.0
842,Anlerndaten (813).jpg,1.0,0.0,0.0
843,Anlerndaten (814).jpg,1.0,0.0,0.0
844,Anlerndaten (815).jpg,1.0,0.0,0.0
845,Anlerndaten (816).jpg,1.0,0.0,0.0
846,Anlerndaten (817).jpg,1.0,0.0,0.0
847,Anlerndaten (818).jpg,1.0,0.0,0.0
848,Anlerndaten (819).jpg,1.0,0.0,0.0
849,Anlerndaten (82).jpg,1.0,0.0,0.0
850,Anlerndaten (820).jpg,1.0,1.0,0.0
851,Anlerndaten (821).jpg,2.0,1.0,0.0
852,Anlerndaten (822).jpg,2.0,0.0,0.0
853,Anlerndaten (823).jpg,1.0,0.0,0.0
854,Anlerndaten (824).jpg,1.0,0.0,0.0
855,Anlerndaten (825).jpg,2.0,1.0,0.0
856,Anlerndaten (826).jpg,1.0,0.0,0.0
857,Anlerndaten (827).jpg,2.0,0.0,0.0
858,Anlerndaten (828).jpg,1.0,0.0,0.0
859,Anlerndaten (829).jpg,1.0,0.0,0.0
860,Anlerndaten (83).jpg,1.0,0.0,0.0
861,Anlerndaten (830).jpg,2.0,1.0,1.0
862,Anlerndaten (831).jpg,1.0,0.0,0.0
863,Anlerndaten (832).jpg,1.0,0.0,0.0
864,Anlerndaten (833).jpg,1.0,0.0,0.0
865,Anlerndaten (834).jpg,2.0,0.0,0.0
866,Anlerndaten (835).jpg,1.0,1.0,0.0
867,Anlerndaten (836).jpg,1.0,0.0,0.0
868,Anlerndaten (837).jpg,1.0,0.0,0.0
869,Anlerndaten (838).jpg,1.0,0.0,0.0
870,Anlerndaten (839).jpg,0.0,0.0,0.0
871,Anlerndaten (84).jpg,1.0,0.0,0.0
872,Anlerndaten (840).jpg,1.0,0.0,0.0
873,Anlerndaten (841).jpg,0.0,0.0,0.0
874,Anlerndaten (842).jpg,1.0,0.0,0.0
875,Anlerndaten (843).jpg,3.0,1.0,0.0
876,Anlerndaten (844).jpg,0.0,0.0,0.0
877,Anlerndaten (845).jpg,2.0,0.0,0.0
878,Anlerndaten (846).jpg,1.0,0.0,0.0
879,Anlerndaten (847).jpg,1.0,1.0,0.0
880,Anlerndaten (848).jpg,0.0,0.0,0.0
881,Anlerndaten (849).jpg,1.0,0.0,0.0
882,Anlerndaten (85).jpg,3.0,1.0,0.0
883,Anlerndaten (850).jpg,2.0,0.0,0.0
884,Anlerndaten (851).jpg,0.0,0.0,0.0
885,Anlerndaten (852).jpg,2.0,1.0,0.0
886,Anlerndaten (853).jpg,1.0,0.0,0.0
887,Anlerndaten (854).jpg,0.0,0.0,0.0
888,Anlerndaten (855).jpg,1.0,0.0,0.0
889,Anlerndaten (856).jpg,0.0,0.0,0.0
890,Anlerndaten (857).jpg,3.0,1.0,0.0
891,Anlerndaten (858).jpg,2.0,0.0,0.0
892,Anlerndaten (859).jpg,1.0,0.0,0.0
893,Anlerndaten (86).jpg,2.0,1.0,0.0
894,Anlerndaten (860).jpg,1.0,0.0,0.0
895,Anlerndaten (861).jpg,2.0,1.0,0.0
896,Anlerndaten (862).jpg,1.0,0.0,0.0
897,Anlerndaten (863).jpg,1.0,0.0,0.0
898,Anlerndaten (864).jpg,0.0,0.0,0.0
899,Anlerndaten (865).jpg,3.0,1.0,0.0
900,Anlerndaten (866).jpg,2.0,0.0,0.0
901,Anlerndaten (867).jpg,2.0,1.0,0.0
902,Anlerndaten (868).jpg,1.0,1.0,0.0
903,Anlerndaten (869).jpg,3.0,0.0,0.0
904,Anlerndaten (87).jpg,0.0,0.0,0.0
905,Anlerndaten (870).jpg,3.0,1.0,0.0
906,Anlerndaten (871).jpg,1.0,0.0,0.0
907,Anlerndaten (872).jpg,1.0,0.0,0.0
908,Anlerndaten (873).jpg,1.0,0.0,0.0
909,Anlerndaten (874).jpg,0.0,0.0,0.0
910,Anlerndaten (875).jpg,2.0,1.0,0.0
911,Anlerndaten (876).jpg,0.0,0.0,0.0
912,Anlerndaten (877).jpg,1.0,0.0,0.0
913,Anlerndaten (878).jpg,3.0,1.0,0.0
914,Anlerndaten (879).jpg,1.0,0.0,0.0
915,Anlerndaten (88).jpg,2.0,0.0,0.0
916,Anlerndaten (880).jpg,0.0,0.0,0.0
917,Anlerndaten (881).jpg,0.0,0.0,0.0
918,Anlerndaten (882).jpg,1.0,0.0,0.0
919,Anlerndaten (883).jpg,1.0,0.0,0.0
920,Anlerndaten (884).jpg,1.0,0.0,0.0
921,Anlerndaten (885).jpg,0.0,0.0,0.0
922,Anlerndaten (886).jpg,2.0,1.0,0.0
923,Anlerndaten (887).jpg,1.0,0.0,0.0
924,Anlerndaten (888).jpg,1.0,0.0,0.0
925,Anlerndaten (889).jpg,1.0,0.0,0.0
926,Anlerndaten (89).jpg,1.0,0.0,0.0
927,Anlerndaten (890).jpg,0.0,0.0,0.0
928,Anlerndaten (891).jpg,0.0,0.0,0.0
929,Anlerndaten (892).jpg,2.0,1.0,0.0
930,Anlerndaten (893).jpg,1.0,0.0,0.0
931,Anlerndaten (894).jpg,1.0,0.0,0.0
932,Anlerndaten (895).jpg,2.0,0.0,0.0
933,Anlerndaten (896).jpg,1.0,0.0,0.0
934,Anlerndaten (897).jpg,1.0,0.0,0.0
935,Anlerndaten (898).jpg,1.0,0.0,0.0
936,Anlerndaten (899).jpg,3.0,0.0,0.0
937,Anlerndaten (9).jpg,1.0,0.0,0.0
938,Anlerndaten (90).jpg,1.0,0.0,0.0
939,Anlerndaten (900).jpg,1.0,0.0,0.0
940,Anlerndaten (901).jpg,2.0,0.0,0.0
941,Anlerndaten (902).jpg,1.0,0.0,0.0
942,Anlerndaten (903).jpg,2.0,1.0,0.0
943,Anlerndaten (904).jpg,1.0,0.0,0.0
944,Anlerndaten (905).jpg,2.0,1.0,0.0
945,Anlerndaten (906).jpg,0.0,0.0,0.0
946,Anlerndaten (907).jpg,0.0,0.0,0.0
947,Anlerndaten (908).jpg,0.0,0.0,0.0
948,Anlerndaten (909).jpg,0.0,0.0,0.0
949,Anlerndaten (91).jpg,1.0,0.0,0.0
950,Anlerndaten (910).jpg,0.0,0.0,0.0
951,Anlerndaten (911).jpg,2.0,1.0,0.0
952,Anlerndaten (912).jpg,2.0,0.0,0.0
953,Anlerndaten (913).jpg,1.0,0.0,0.0
954,Anlerndaten (914).jpg,2.0,0.0,0.0
955,Anlerndaten (915).jpg,2.0,1.0,0.0
956,Anlerndaten (916).jpg,0.0,0.0,0.0
957,Anlerndaten (917).jpg,2.0,1.0,0.0
958,Anlerndaten (918).jpg,1.0,0.0,0.0
959,Anlerndaten (919).jpg,2.0,1.0,0.0
960,Anlerndaten (92).jpg,1.0,0.0,0.0
961,Anlerndaten (920).jpg,1.0,0.0,0.0
962,Anlerndaten (921).jpg,1.0,0.0,0.0
963,Anlerndaten (922).jpg,2.0,0.0,0.0
964,Anlerndaten (923).jpg,1.0,1.0,0.0
965,Anlerndaten (924).jpg,0.0,0.0,0.0
966,Anlerndaten (925).jpg,2.0,0.0,0.0
967,Anlerndaten (926).jpg,1.0,0.0,0.0
968,Anlerndaten (927).jpg,0.0,0.0,0.0
969,Anlerndaten (928).jpg,3.0,0.0,0.0
970,Anlerndaten (929).jpg,1.0,0.0,0.0
971,Anlerndaten (93).jpg,1.0,0.0,0.0
972,Anlerndaten (930).jpg,1.0,0.0,0.0
973,Anlerndaten (931).jpg,1.0,0.0,0.0
974,Anlerndaten (932).jpg,2.0,1.0,0.0
975,Anlerndaten (933).jpg,2.0,1.0,0.0
976,Anlerndaten (934).jpg,1.0,0.0,0.0
977,Anlerndaten (935).jpg,1.0,0.0,0.0
978,Anlerndaten (936).jpg,0.0,0.0,0.0
979,Anlerndaten (937).jpg,0.0,0.0,0.0
980,Anlerndaten (938).jpg,3.0,1.0,0.0
981,Anlerndaten (939).jpg,1.0,0.0,0.0
982,Anlerndaten (94).jpg,1.0,0.0,0.0
983,Anlerndaten (940).jpg,0.0,0.0,0.0
984,Anlerndaten (941).jpg,1.0,0.0,0.0
985,Anlerndaten (942).jpg,2.0,0.0,0.0
986,Anlerndaten (943).jpg,0.0,0.0,0.0
987,Anlerndaten (944).jpg,3.0,0.0,0.0
988,Anlerndaten (945).jpg,2.0,1.0,0.0
989,Anlerndaten (946).jpg,2.0,1.0,0.0
990,Anlerndaten (947).jpg,1.0,0.0,0.0
991,Anlerndaten (948).jpg,0.0,0.0,0.0
992,Anlerndaten (949).jpg,1.0,0.0,0.0
993,Anlerndaten (95).jpg,1.0,0.0,0.0
994,Anlerndaten (950).jpg,1.0,0.0,0.0
995,Anlerndaten (951).jpg,0.0,0.0,0.0
