name,count,edge,different colors,one color,transparent,inside,overlapping,dark color,open lid,synthesized
presorted/trial (553).jpg,0,0,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (411).jpg,3,0,1,0,0,0,1,0,0,0
presorted/trial (770).jpg,1,0,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (119).jpg,3,0,1,0,0,1,1,0,0,0
harder_samples/Anlernbilder (126).jpg,3,0,1,0,1,1,1,0,0,0
presorted/trial (253).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (67).jpg,2,0,1,0,1,0,1,0,0,0
cluttered/Anlerndaten (986).jpg,0,0,0,0,0,0,0,0,0,0
presorted/trial (469).jpg,1,0,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (261).jpg,2,0,1,0,0,0,1,0,0,0
presorted/trial (1084).jpg,1,0,0,0,0,0,0,1,0,0
cluttered/Anlerndaten (786).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (1522).jpg,0,0,0,0,0,0,0,0,0,0
presorted/trial (920).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (1112).jpg,0,0,0,0,0,0,0,0,0,0
presorted/trial (35).jpg,1,0,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (19).jpg,2,0,1,0,0,0,1,0,0,0
presorted/trial (1225).jpg,1,0,0,0,1,0,0,0,0,0
presorted/trial (996).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (623).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (626).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (959).jpg,1,0,0,0,1,0,0,0,0,0
cluttered/Anlerndaten (571).jpg,1,0,0,0,1,0,0,0,0,0
cluttered/Anlerndaten (1026).jpg,1,0,0,0,1,0,0,0,0,0
cluttered/Anlerndaten (947).jpg,1,0,0,0,1,0,0,0,0,0
presorted/trial (461).jpg,1,0,0,0,0,0,0,1,0,0
presorted/trial (141).jpg,2,0,1,0,1,1,1,0,0,0
cluttered/Anlerndaten (646).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (589).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (1429).jpg,0,0,0,0,0,0,0,0,0,0
presorted/trial (1591).jpg,0,0,0,0,0,0,0,0,0,0
presorted/trial (785).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (131).jpg,3,0,1,0,1,0,1,0,0,0
cluttered/Anlerndaten (576).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (862).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (641).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (918).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (932).jpg,1,0,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (390).jpg,1,0,0,0,0,0,0,1,0,0
presorted/trial (703).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (87).jpg,0,0,0,0,0,0,0,0,0,0
presorted/trial (1683).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (449).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (475).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (984).jpg,2,0,1,0,1,1,1,0,0,0
cluttered/Anlerndaten (216).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (671).jpg,1,0,0,0,1,0,0,0,0,0
presorted/trial (1495).jpg,3,0,1,0,1,1,1,0,0,0
harder_samples/Anlernbilder (54).jpg,2,0,1,0,0,0,0,0,0,0
cluttered/Anlerndaten (1024).jpg,1,0,0,0,1,0,0,0,0,0
cluttered/Anlerndaten (94).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (1560).jpg,0,0,0,0,0,0,0,0,0,0
presorted/trial (1293).jpg,1,0,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (72).jpg,2,0,1,0,0,0,1,0,0,0
presorted/trial (1144).jpg,1,0,0,0,1,0,0,0,0,0
cluttered/Anlerndaten (593).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (356).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (75).jpg,1,0,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (281).jpg,2,0,0,1,0,0,1,0,0,0
presorted/trial (1305).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (589).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (1622).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (1163).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (1474).jpg,1,0,0,0,0,0,0,1,0,0
presorted/trial (115).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (1340).jpg,0,0,0,0,0,0,0,0,0,0
presorted/trial (1546).jpg,0,0,0,0,0,0,0,0,0,0
presorted/trial (1245).jpg,0,0,0,0,0,0,0,0,0,0
presorted/trial (783).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (392).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (491).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (330).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (858).jpg,1,0,0,0,0,0,0,1,0,0
harder_samples/Anlernbilder (186).jpg,3,0,1,0,1,0,1,0,0,0
cluttered/Anlerndaten (210).jpg,3,0,1,0,0,0,1,0,0,0
cluttered/Anlerndaten (336).jpg,1,0,0,0,1,0,0,0,0,0
presorted/trial (1094).jpg,1,0,0,0,0,0,0,1,0,0
presorted/trial (1431).jpg,0,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (958).jpg,1,0,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (17).jpg,2,0,0,1,0,0,1,0,0,0
harder_samples/Anlernbilder (75).jpg,2,0,1,0,1,1,0,0,0,0
harder_samples/Anlernbilder (190).jpg,2,0,1,0,0,0,1,0,0,0
presorted/trial (300).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (802).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (428).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (1058).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (570).jpg,2,0,1,0,0,0,1,1,0,0
cluttered/Anlerndaten (1002).jpg,0,0,0,0,0,0,0,0,0,0
presorted/trial (1276).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (156).jpg,1,0,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (430).jpg,2,0,0,1,0,0,1,0,0,0
presorted/trial (526).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (563).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (396).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (292).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (754).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (159).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (1099).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (542).jpg,3,0,1,0,1,1,1,0,0,0
cluttered/Anlerndaten (750).jpg,1,0,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (276).jpg,3,0,1,0,0,1,1,0,0,0
presorted/trial (987).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (934).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (1667).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (687).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (609).jpg,1,0,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (476).jpg,2,0,1,0,1,0,1,0,0,0
cluttered/Anlerndaten (444).jpg,1,0,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (502).jpg,3,0,1,0,0,0,1,0,0,0
cluttered/Anlerndaten (380).jpg,2,0,1,0,0,0,1,0,0,0
presorted/trial (281).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (1275).jpg,1,0,0,0,1,0,0,0,0,0
harder_samples/Anlernbilder (345).jpg,3,1,1,0,0,0,1,0,0,0
presorted/trial (775).jpg,1,0,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (187).jpg,2,0,1,0,1,0,1,0,0,0
harder_samples/Anlernbilder (67).jpg,2,0,1,0,1,0,1,0,0,0
cluttered/Anlerndaten (54).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (1042).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (676).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (794).jpg,1,0,0,0,1,0,0,0,0,0
presorted/trial (1169).jpg,2,0,1,0,1,1,0,0,0,0
harder_samples/Anlernbilder (311).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (1143).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (146).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (1054).jpg,0,0,0,0,0,0,0,0,0,0
presorted/trial (1688).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (285).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (284).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (581).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (557).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (844).jpg,0,0,0,0,0,0,0,0,0,0
presorted/trial (1514).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (31).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (411).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (536).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (1177).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (1453).jpg,0,0,0,0,0,0,0,0,0,0
presorted/trial (993).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (37).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (630).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (1697).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (1017).jpg,0,0,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (224).jpg,2,0,0,1,0,0,1,0,0,0
presorted/trial (321).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (17).jpg,0,0,0,0,0,0,0,0,0,0
presorted/trial (1031).jpg,1,0,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (60).jpg,2,0,1,0,0,0,1,0,0,0
cluttered/Anlerndaten (555).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (371).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (314).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (440).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (1530).jpg,0,0,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (394).jpg,2,0,1,0,0,0,0,0,0,0
cluttered/Anlerndaten (64).jpg,2,0,1,0,0,0,0,0,0,0
cluttered/Anlerndaten (681).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (1155).jpg,1,0,0,0,1,0,0,0,0,0
harder_samples/Anlernbilder (31).jpg,5,0,1,0,1,1,1,0,0,0
presorted/trial (1638).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (809).jpg,3,0,1,0,1,1,1,0,0,0
cluttered/Anlerndaten (683).jpg,2,0,1,0,0,0,1,0,0,0
cluttered/Anlerndaten (600).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (214).jpg,0,0,0,0,0,0,0,0,0,0
presorted/trial (1421).jpg,0,0,0,0,0,0,0,0,0,0
presorted/trial (1346).jpg,1,0,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (97).jpg,2,0,1,0,0,0,1,0,0,0
presorted/trial (383).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (18).jpg,0,0,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (296).jpg,3,0,1,0,1,1,1,0,0,0
presorted/trial (1391).jpg,0,0,0,0,0,0,0,0,0,0
presorted/trial (1072).jpg,1,0,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (370).jpg,3,0,1,0,0,0,1,0,0,0
harder_samples/Anlernbilder (469).jpg,2,0,1,0,0,0,1,0,0,0
harder_samples/Anlernbilder (526).jpg,2,0,1,0,0,0,0,0,0,0
harder_samples/Anlernbilder (434).jpg,3,0,1,0,1,0,1,0,0,0
harder_samples/Anlernbilder (214).jpg,2,0,1,0,0,0,1,1,0,0
presorted/trial (492).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (432).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (1573).jpg,0,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (695).jpg,0,0,0,0,0,0,0,0,0,0
presorted/trial (1623).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (145).jpg,2,0,1,0,0,0,1,0,0,0
presorted/trial (103).jpg,2,0,1,0,0,0,1,0,0,0
presorted/trial (1000).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (1308).jpg,0,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (108).jpg,2,0,1,0,1,0,1,0,0,0
cluttered/Anlerndaten (212).jpg,2,0,1,0,1,0,1,0,0,0
cluttered/Anlerndaten (859).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (650).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (205).jpg,1,0,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (146).jpg,3,0,1,0,0,0,1,1,0,0
cluttered/Anlerndaten (287).jpg,3,0,1,0,0,0,1,0,0,0
cluttered/Anlerndaten (919).jpg,2,0,1,0,1,1,0,0,0,0
cluttered/Anlerndaten (870).jpg,3,0,1,0,1,0,1,1,0,0
cluttered/Anlerndaten (565).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (1247).jpg,1,0,0,0,0,0,0,1,0,0
harder_samples/Anlernbilder (231).jpg,1,0,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (569).jpg,2,0,1,0,0,0,0,0,0,0
harder_samples/Anlernbilder (277).jpg,2,0,0,1,0,0,0,0,0,0
presorted/trial (324).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (1203).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (967).jpg,1,0,0,0,0,0,0,1,0,0
presorted/trial (941).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (1268).jpg,1,1,0,0,1,0,0,0,0,0
presorted/trial (631).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (624).jpg,1,0,0,0,1,0,0,0,0,0
presorted/trial (1016).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (354).jpg,0,0,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (353).jpg,2,0,1,0,0,0,1,0,0,0
cluttered/Anlerndaten (280).jpg,2,0,0,1,0,0,0,0,0,0
presorted/trial (762).jpg,2,0,1,0,1,1,1,0,0,0
presorted/trial (554).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (1373).jpg,2,0,1,0,1,1,1,0,0,0
cluttered/Anlerndaten (75).jpg,1,0,0,0,1,0,0,0,0,0
presorted/trial (1240).jpg,1,0,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (147).jpg,4,0,1,0,1,0,1,0,0,0
cluttered/Anlerndaten (346).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (705).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (825).jpg,2,0,1,0,1,0,1,0,0,0
cluttered/Anlerndaten (729).jpg,1,0,0,0,1,0,0,0,0,0
presorted/trial (1469).jpg,1,0,0,0,0,0,0,1,0,0
cluttered/Anlerndaten (891).jpg,0,0,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (219).jpg,2,0,1,0,1,0,0,0,0,0
cluttered/Anlerndaten (814).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (112).jpg,2,0,1,0,0,0,0,0,0,0
presorted/trial (1109).jpg,1,0,0,0,1,0,0,0,0,0
cluttered/Anlerndaten (192).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (567).jpg,1,0,0,0,1,0,0,0,0,0
presorted/trial (1008).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (488).jpg,1,0,0,0,1,0,0,0,0,0
cluttered/Anlerndaten (936).jpg,0,0,0,0,0,0,0,0,0,0
presorted/trial (202).jpg,1,0,0,0,1,0,0,0,0,0
presorted/trial (569).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (951).jpg,0,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (503).jpg,3,0,1,0,1,1,1,0,0,0
presorted/trial (857).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (174).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (1222).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (176).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (141).jpg,2,0,0,1,0,0,1,0,0,0
cluttered/Anlerndaten (783).jpg,1,0,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (220).jpg,1,0,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (461).jpg,2,0,1,0,0,0,1,0,0,0
presorted/trial (866).jpg,1,0,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (388).jpg,3,0,1,0,0,0,1,0,0,0
presorted/trial (1384).jpg,0,0,0,0,0,0,0,0,0,0
presorted/trial (720).jpg,0,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (1048).jpg,0,0,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (446).jpg,2,0,0,1,0,0,1,0,0,0
cluttered/Anlerndaten (63).jpg,1,0,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (241).jpg,3,0,1,0,0,0,1,0,0,0
harder_samples/Anlernbilder (102).jpg,3,0,1,0,0,1,1,0,0,0
presorted/trial (201).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (190).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (643).jpg,1,0,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (35).jpg,2,0,0,1,0,0,1,0,0,0
cluttered/Anlerndaten (281).jpg,0,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (651).jpg,2,0,1,0,0,0,1,1,0,0
harder_samples/Anlernbilder (412).jpg,2,0,0,1,0,0,0,0,0,0
presorted/trial (1069).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (832).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (884).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (402).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (3).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (797).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (1176).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (368).jpg,2,0,1,0,0,0,1,0,0,0
presorted/trial (1216).jpg,0,0,0,0,0,0,0,0,0,0
presorted/trial (360).jpg,1,0,0,0,1,0,0,0,0,0
cluttered/Anlerndaten (103).jpg,2,0,1,0,1,0,1,0,0,0
harder_samples/Anlernbilder (314).jpg,0,0,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (56).jpg,2,0,1,0,0,0,1,0,0,0
cluttered/Anlerndaten (590).jpg,1,0,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (563).jpg,3,0,1,0,1,1,1,0,0,0
cluttered/Anlerndaten (451).jpg,2,0,1,0,0,0,1,0,0,0
presorted/trial (691).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (610).jpg,0,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (807).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (637).jpg,1,0,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (351).jpg,3,0,1,0,0,0,1,0,1,0
presorted/trial (249).jpg,1,0,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (156).jpg,2,0,0,1,0,0,1,0,0,0
cluttered/Anlerndaten (46).jpg,1,0,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (539).jpg,2,0,1,0,1,0,1,0,0,0
presorted/trial (242).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (470).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (311).jpg,1,0,0,0,1,0,0,0,0,0
harder_samples/Anlernbilder (337).jpg,2,0,1,0,0,0,0,0,0,0
presorted/trial (761).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (946).jpg,2,0,1,0,1,1,0,0,0,0
presorted/trial (915).jpg,1,0,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (234).jpg,2,0,1,0,0,0,0,0,0,0
cluttered/Anlerndaten (430).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (43).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (1442).jpg,2,0,1,0,1,1,0,0,0,0
presorted/trial (1537).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (11).jpg,2,0,1,0,0,0,1,1,0,0
cluttered/Anlerndaten (895).jpg,2,0,1,0,0,0,0,0,0,0
cluttered/Anlerndaten (3).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (240).jpg,3,0,1,0,1,1,1,0,0,0
cluttered/Anlerndaten (713).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (1160).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (927).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (209).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (213).jpg,1,0,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (419).jpg,2,0,1,0,0,0,0,0,0,0
presorted/trial (476).jpg,1,0,0,0,1,0,0,0,0,0
harder_samples/Anlernbilder (132).jpg,3,0,1,0,0,0,1,0,0,0
harder_samples/Anlernbilder (485).jpg,2,0,0,1,0,0,1,0,0,0
cluttered/Anlerndaten (204).jpg,2,0,0,1,0,0,1,0,0,0
presorted/trial (1608).jpg,2,0,1,0,0,1,1,0,0,0
presorted/trial (636).jpg,0,0,0,0,0,0,0,0,0,0
presorted/trial (1079).jpg,1,0,0,0,0,0,0,0,1,0
harder_samples/Anlernbilder (3).jpg,0,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (610).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (1547).jpg,0,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (654).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (754).jpg,1,0,0,0,1,0,0,0,0,0
presorted/trial (1105).jpg,2,0,1,0,1,1,0,0,0,0
harder_samples/Anlernbilder (320).jpg,2,0,1,0,0,0,1,0,0,0
cluttered/Anlerndaten (86).jpg,2,0,1,0,1,1,0,0,0,0
presorted/trial (239).jpg,2,0,1,0,0,0,1,0,0,0
presorted/trial (198).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (210).jpg,1,0,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (165).jpg,2,0,0,1,0,0,1,0,0,0
presorted/trial (1207).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (779).jpg,5,0,1,0,1,1,1,0,0,0
presorted/trial (814).jpg,1,0,0,0,1,0,0,0,0,0
cluttered/Anlerndaten (243).jpg,0,0,0,0,0,0,0,0,0,0
presorted/trial (309).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (92).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (1572).jpg,0,0,0,0,0,0,0,0,0,0
presorted/trial (48).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (541).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (975).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (599).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (336).jpg,1,0,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (525).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (89).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (1039).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (274).jpg,2,0,1,0,0,0,1,0,0,0
cluttered/Anlerndaten (291).jpg,0,0,0,0,0,0,0,0,0,0
presorted/trial (241).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (35).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (531).jpg,3,0,1,0,0,0,1,0,0,0
presorted/trial (1009).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (153).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (34).jpg,0,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (217).jpg,2,0,0,1,0,0,1,0,0,0
cluttered/Anlerndaten (767).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (1015).jpg,2,0,1,0,1,0,1,0,0,0
cluttered/Anlerndaten (1025).jpg,0,0,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (7).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (15).jpg,2,0,1,0,0,0,1,1,0,0
presorted/trial (1542).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (215).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (1598).jpg,0,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (655).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (170).jpg,2,0,1,0,0,0,1,1,0,0
presorted/trial (307).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (1552).jpg,0,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (856).jpg,0,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (468).jpg,1,0,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (568).jpg,1,0,0,0,1,0,0,0,0,0
presorted/trial (1223).jpg,1,0,0,0,0,0,0,1,0,0
presorted/trial (727).jpg,2,0,1,0,0,0,1,1,0,0
presorted/trial (693).jpg,1,0,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (404).jpg,2,0,1,0,1,0,1,0,0,0
presorted/trial (59).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (1049).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (1012).jpg,0,0,0,0,0,0,0,0,0,0
presorted/trial (1077).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (1254).jpg,2,0,1,0,1,1,1,0,0,0
presorted/trial (11).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (1493).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (449).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (49).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (1272).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (1135).jpg,0,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (384).jpg,2,0,1,0,1,0,1,0,0,0
cluttered/Anlerndaten (475).jpg,1,0,0,0,0,0,0,0,0,0
presorted/trial (468).jpg,1,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (173).jpg,0,0,0,0,0,0,0,0,0,0
